Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8
3615040,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Mato Grosso do Sul,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Mato Grosso do Sul,,,
3615639,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Durango,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Durango,,,
3615042,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Mato Grosso,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Mato Grosso,,,
3615641,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Guerrero,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Guerrero,,,
525307,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Newry and Mourne,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Newry and Mourne,,,
3615978,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Tver,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Tver,,,
3614973,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Australia^South Australia,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Australia,South Australia,,,
525178,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Bury,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Bury,,,
525264,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Hartlepool,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Hartlepool,,,
3615721,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^New Zealand^Waikato,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,New Zealand,Waikato,,,
3615679,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Netherlands^Friesland,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Netherlands,Friesland,,,
3615286,Lotame Data Selling Network - Location Hierarchy^Countries^EU^France^Champagne-Ardenne,Lotame Data Selling Network - Location Hierarchy,Countries,EU,France,Champagne-Ardenne,,,
525298,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^South Ayrshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,South Ayrshire,,,
525208,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Bracknell Forest,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Bracknell Forest,,,
3615538,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Italy^Trentino-Alto Adige,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Italy,Trentino-Alto Adige,,,
3615435,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Kildare,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Kildare,,,
3615281,Lotame Data Selling Network - Location Hierarchy^Countries^EU^France^Auvergne,Lotame Data Selling Network - Location Hierarchy,Countries,EU,France,Auvergne,,,
3615702,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Norway^Rogaland,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Norway,Rogaland,,,
3615642,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Hidalgo,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Hidalgo,,,
3615957,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Omsk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Omsk,,,
3616146,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Canakkale,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Canakkale,,,
525327,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Flintshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Flintshire,,,
844596,*Lotame vCE Optimized^Standard^Male^M - 35-64,*Lotame vCE Optimized,Standard,Male,M - 35-64,,,,
844613,*Lotame vCE Optimized^Standard^Female^F - 35-64,*Lotame vCE Optimized,Standard,Female,F - 35-64,,,,
3616169,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Kahramanmaras,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Kahramanmaras,,,
3616269,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Venezuela^Zulia,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Venezuela,Zulia,,,
3615258,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Spain^Islas Baleares,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Spain,Islas Baleares,,,
525291,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Derry,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Derry,,,
844611,*Lotame vCE Optimized^Standard^Male^M - 25-54,*Lotame vCE Optimized,Standard,Male,M - 25-54,,,,
3616180,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Tokat,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Tokat,,,
3615039,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Espirito Santo,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Espirito Santo,,,
844622,*Lotame vCE Optimized^Standard^Male^M - 25-49,*Lotame vCE Optimized,Standard,Male,M - 25-49,,,,
525326,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Torbay,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Torbay,,,
525239,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Angus,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Angus,,,
844605,*Lotame vCE Optimized^Standard^Male^M - 25-44,*Lotame vCE Optimized,Standard,Male,M - 25-44,,,,
844619,*Lotame vCE Optimized^Standard^Female^F - 25-44,*Lotame vCE Optimized,Standard,Female,F - 25-44,,,,
844606,*Lotame vCE Optimized^Standard^Persons^25-44,*Lotame vCE Optimized,Standard,Persons,25-44,,,,
844617,*Lotame vCE Optimized^Standard^Male^M - 18-49,*Lotame vCE Optimized,Standard,Male,M - 18-49,,,,
844607,*Lotame vCE Optimized^Standard^Female^F - 18-49,*Lotame vCE Optimized,Standard,Female,F - 18-49,,,,
3615045,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Paraiba,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Paraiba,,,
525268,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Isle of Wight,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Isle of Wight,,,
3615041,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Maranhao,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Maranhao,,,
3615373,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Croatia^Grad Zagreb,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Croatia,Grad Zagreb,,,
844612,*Lotame vCE Optimized^Standard^Male^M - 18-24,*Lotame vCE Optimized,Standard,Male,M - 18-24,,,,
3615049,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Rio Grande do Norte,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Rio Grande do Norte,,,
3615881,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Cluj,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Cluj,,,
844597,*Lotame vCE Optimized^Standard^Male^M - 18+,*Lotame vCE Optimized,Standard,Male,M - 18+,,,,
844624,*Lotame vCE Optimized^Standard^Female^F - 18+,*Lotame vCE Optimized,Standard,Female,F - 18+,,,,
3615958,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Orenburg,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Orenburg,,,
525142,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^North Somerset,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,North Somerset,,,
3615985,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Vologda,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Vologda,,,
3615288,Lotame Data Selling Network - Location Hierarchy^Countries^EU^France^Franche-Comte,Lotame Data Selling Network - Location Hierarchy,Countries,EU,France,Franche-Comte,,,
3615180,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Germany^Sachsen-Anhalt,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Germany,Sachsen-Anhalt,,,
3615474,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^India^Orissa,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,India,Orissa,,,
3615979,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Tyumen,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Tyumen,,,
3615982,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Ul'yanovsk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Ul'yanovsk,,,
3615420,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Sumatera Selatan,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Sumatera Selatan,,,
3614935,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^United Arab Emirates^Sharjah,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,United Arab Emirates,Sharjah,,,
525320,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^East Riding of Yorkshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,East Riding of Yorkshire,,,
3615823,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Lodzkie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Lodzkie,,,
3615622,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Morocco^Gharb-Chrarda-Beni Hssen,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Morocco,Gharb-Chrarda-Beni Hssen,,,
3615634,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Chiapas,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Chiapas,,,
3615981,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Udmurt,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Udmurt,,,
3616100,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Chon Buri,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Chon Buri,,,
3615021,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Bahrain^Al Asimah,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Bahrain,Al Asimah,,,
525309,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Lisburn,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Lisburn,,,
3615404,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Jawa Tengah,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Jawa Tengah,,,
3615088,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Vaud,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Vaud,,,
525258,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Highland,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Highland,,,
3615831,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Pomorskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Pomorskie,,,
3615649,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Oaxaca,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Oaxaca,,,
3615977,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Tula,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Tula,,,
525150,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Craigavon,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Craigavon,,,
525315,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Tameside,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Tameside,,,
3616204,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Zonguldak,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Zonguldak,,,
3615072,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Geneve,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Geneve,,,
3615821,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Dolnoslaskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Dolnoslaskie,,,
3615235,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Ecuador^Pichincha,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Ecuador,Pichincha,,,
3615596,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Korea^Inch'on-jikhalsi,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Korea,Inch'on-jikhalsi,,,
525185,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Halton,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Halton,,,
3615972,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Stavropol,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Stavropol,,,
3615984,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Volgograd,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Volgograd,,,
525285,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^North Ayrshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,North Ayrshire,,,
525226,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Wokingham,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Wokingham,,,
3615038,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Distrito Federal,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Distrito Federal,,,
525280,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Calderdale,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Calderdale,,,
3615660,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Yucatan,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Yucatan,,,
3615582,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Japan^Tokyo,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Japan,Tokyo,,,
3615268,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Spain^Castilla-La Mancha,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Spain,Castilla-La Mancha,,,
3615652,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Quintana Roo,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Quintana Roo,,,
3615651,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Queretaro de Arteaga,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Queretaro de Arteaga,,,
3615654,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Sinaloa,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Sinaloa,,,
3615653,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^San Luis Potosi,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,San Luis Potosi,,,
3615076,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Luzern,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Luzern,,,
3615988,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Yaroslavl,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Yaroslavl,,,
525272,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^West Berkshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,West Berkshire,,,
3615535,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Italy^Sardegna,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Italy,Sardegna,,,
3615670,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Malaysia^Pulau Pinang,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Malaysia,Pulau Pinang,,,
3616070,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Nan,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Nan,,,
3616183,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Sanliurfa,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Sanliurfa,,,
3615498,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Iraq^Arbil,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Iraq,Arbil,,,
