Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8,ShortName_General,ShortName_Specific,NEWID
838888,*Lotame Shopping & Retail^Past Purchases^Retail^Electronics^Audio^Professional,*Lotame Shopping & Retail,Past Purchases,Retail,Electronics,Audio,Professional,,,Past Purchases,Electronics,838888
838887,*Lotame Shopping & Retail^Past Purchases^Auto^Make^GMC,*Lotame Shopping & Retail,Past Purchases,Auto,Make,GMC,,,,Past Purchases,Auto,838887
838886,*Lotame Shopping & Retail^Past Purchases^Retail^Clothing Shoes & Accessories^Men^Shoes,*Lotame Shopping & Retail,Past Purchases,Retail,Clothing Shoes & Accessories,Men,Shoes,,,Past Purchases,Clothing Shoes & Accessories,838481
838885,*Lotame Shopping & Retail^Past Purchases^Auto^Body Style^Hybrid/Alternative Fuel,*Lotame Shopping & Retail,Past Purchases,Auto,Body Style,Hybrid/Alternative Fuel,,,,Past Purchases,Auto,838885
838884,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Hummer,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Hummer,,,,Past Purchases,Auto,838884
838883,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Mitsubishi,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Mitsubishi,,,,Past Purchases,Auto,838883
838882,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Toshiba,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Toshiba,,,Past Purchases,Computers,838882
838881,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Jaguar,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Jaguar,,,,Past Purchases,Auto,838881
838880,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Media^Music^Digital Downloads,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Media,Music,Digital Downloads,,Past Purchases,Entertainment,838880
838879,*Lotame Shopping & Retail^Past Purchases^Retail^Sports Equipment & Outdoor Gear^Activities^Team Sports^Tennis,*Lotame Shopping & Retail,Past Purchases,Retail,Sports Equipment & Outdoor Gear,Activities,Team Sports,Tennis,,Past Purchases,Sports Equipment & Outdoor Gear,838510
838878,*Lotame Shopping & Retail^Past Purchases^Retail^Pets^Bird,*Lotame Shopping & Retail,Past Purchases,Retail,Pets,Bird,,,,Past Purchases,Pets,838514
838877,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^T[^]Mobile,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,T-Mobile,,,Past Purchases,Internet Service Provider (ISP),838497
838876,*Lotame Shopping & Retail^Past Purchases^Services^Health & Fitness,*Lotame Shopping & Retail,Past Purchases,Services,Health & Fitness,,,,,Past Purchases,Health & Fitness,838876
838875,*Lotame Shopping & Retail^Past Purchases^Retail^Toys Games & Hobbies^Hobby Supplies^Leatherworking,*Lotame Shopping & Retail,Past Purchases,Retail,Toys Games & Hobbies,Hobby Supplies,Leatherworking,,,Past Purchases,Toys Games & Hobbies,838875
838874,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^Level 3,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,Level 3,,,Past Purchases,Internet Service Provider (ISP),838497
838873,*Lotame Shopping & Retail^Past Purchases^Financial Products & Services^Credit Products,*Lotame Shopping & Retail,Past Purchases,Financial Products & Services,Credit Products,,,,,Past Purchases,Credit Products,838873
838872,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Saab,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Saab,,,,Past Purchases,Auto,838872
838871,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Tickets^NASCAR,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Tickets,NASCAR,,,Past Purchases,Entertainment,838871
838870,*Lotame Shopping & Retail^Past Purchases^Retail^Home & Garden^Inside the Home^Decor Posters,*Lotame Shopping & Retail,Past Purchases,Retail,Home & Garden,Inside the Home,Decor Posters,,,Past Purchases,Home & Garden,838483
838869,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Suzuki,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Suzuki,,,,Past Purchases,Auto,838869
838868,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^IBM/Lenovo,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,IBM/Lenovo,,,Past Purchases,Computers,838868
838867,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Media^Pay[^]per-View Movies,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Media,Pay-per-View Movies,,,Past Purchases,Entertainment,838867
838866,*Lotame Shopping & Retail^Past Purchases^Travel^Cruises,*Lotame Shopping & Retail,Past Purchases,Travel,Cruises,,,,,Past Purchases,Cruises,838866
838865,*Lotame Shopping & Retail^Past Purchases^Retail^Automotive Parts & Accessories^Offroading Parts,*Lotame Shopping & Retail,Past Purchases,Retail,Automotive Parts & Accessories,Offroading Parts,,,,Past Purchases,Automotive Parts & Accessories,838517
838864,*Lotame Shopping & Retail^Past Purchases^Retail^Sports Equipment & Outdoor Gear^Activities^Outdoor Activities^Paintball,*Lotame Shopping & Retail,Past Purchases,Retail,Sports Equipment & Outdoor Gear,Activities,Outdoor Activities,Paintball,,Past Purchases,Sports Equipment & Outdoor Gear,838510
838863,*Lotame Shopping & Retail^Past Purchases^Retail^Electronics^Weather Devices,*Lotame Shopping & Retail,Past Purchases,Retail,Electronics,Weather Devices,,,,Past Purchases,Electronics,838863
838862,*Lotame Shopping & Retail^Past Purchases^Retail^Businesss & Industrial^Boxes,*Lotame Shopping & Retail,Past Purchases,Retail,Businesss & Industrial,Boxes,,,,Past Purchases,Businesss & Industrial,838862
838861,*Lotame Shopping & Retail^Past Purchases^Education^Continuing Education,*Lotame Shopping & Retail,Past Purchases,Education,Continuing Education,,,,,Past Purchases,Continuing Education,838861
838860,*Lotame Shopping & Retail^Past Purchases^Retail^Automotive Parts & Accessories^Tractor Parts,*Lotame Shopping & Retail,Past Purchases,Retail,Automotive Parts & Accessories,Tractor Parts,,,,Past Purchases,Automotive Parts & Accessories,838517
838859,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Tickets^Concerts^Country,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Tickets,Concerts,Country,,Past Purchases,Entertainment,838859
838858,*Lotame Shopping & Retail^Past Purchases^Auto^Make^BMW,*Lotame Shopping & Retail,Past Purchases,Auto,Make,BMW,,,,Past Purchases,Auto,838858
838857,*Lotame Shopping & Retail^Past Purchases^Auto^Body Style^Sports Car/Convertible,*Lotame Shopping & Retail,Past Purchases,Auto,Body Style,Sports Car/Convertible,,,,Past Purchases,Body Style,838857
838856,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^AOL,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,AOL,,,Past Purchases,Internet Service Provider (ISP),838497
838855,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Sony,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Sony,,,Past Purchases,Computers,838855
838854,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Connection Type^DSL,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Connection Type,DSL,,,Past Purchases,Internet Service Provider (ISP),838497
838853,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Alienware,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Alienware,,,Past Purchases,Computers,838853
838852,*Lotame Shopping & Retail^Past Purchases^Auto^Body Style^Midsize Car,*Lotame Shopping & Retail,Past Purchases,Auto,Body Style,Midsize Car,,,,Past Purchases,Body Style,838852
838851,*Lotame Shopping & Retail^Past Purchases^Retail^Video Games^Microsoft,*Lotame Shopping & Retail,Past Purchases,Retail,Video Games,Microsoft,,,,Past Purchases,Video Games,838504
838850,*Lotame Shopping & Retail^Past Purchases^Retail^Collectibles^Entertainment Memorabilia,*Lotame Shopping & Retail,Past Purchases,Retail,Collectibles,Entertainment Memorabilia,,,,Past Purchases,Collectibles,838564
838849,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Volkswagen,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Volkswagen,,,,Past Purchases,Auto,838849
838848,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^Sprint,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,Sprint,,,Past Purchases,Internet Service Provider (ISP),838497
838847,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Samsung,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Samsung,,,Past Purchases,Computers,838847
838846,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^Verizon Wireless,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,Verizon Wireless,,,Past Purchases,Internet Service Provider (ISP),838497
838845,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Media^Music,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Media,Music,,,Past Purchases,Entertainment,838845
838844,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Connection Type^Fiber,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Connection Type,Fiber,,,Past Purchases,Internet Service Provider (ISP),838497
838843,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^RCN,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,RCN,,,Past Purchases,Internet Service Provider (ISP),838497
838842,*Lotame Shopping & Retail^Past Purchases^Other Vehicles^Boats & Boating^Dock Supplies & Equipment,*Lotame Shopping & Retail,Past Purchases,Other Vehicles,Boats & Boating,Dock Supplies & Equipment,,,,Past Purchases,Boats & Boating,838567
838841,*Lotame Shopping & Retail^Past Purchases^Retail^Collectibles^Coins & Coin Collecting Supplies,*Lotame Shopping & Retail,Past Purchases,Retail,Collectibles,Coins & Coin Collecting Supplies,,,,Past Purchases,Collectibles,838564
838840,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Fujitsu[^]Siemens,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Fujitsu-Siemens,,,Past Purchases,Computers,838840
838839,*Lotame Shopping & Retail^Past Purchases^Retail^Toys Games & Hobbies^Yard Games,*Lotame Shopping & Retail,Past Purchases,Retail,Toys Games & Hobbies,Yard Games,,,,Past Purchases,Toys Games & Hobbies,838839
838838,*Lotame Shopping & Retail^Past Purchases^Retail^Home & Garden^Inside the Home^Kitchen & Dining,*Lotame Shopping & Retail,Past Purchases,Retail,Home & Garden,Inside the Home,Kitchen & Dining,,,Past Purchases,Home & Garden,838483
838837,*Lotame Shopping & Retail^Past Purchases^Retail^Video Games^Other,*Lotame Shopping & Retail,Past Purchases,Retail,Video Games,Other,,,,Past Purchases,Video Games,838504
838836,*Lotame Shopping & Retail^Past Purchases^Other Vehicles^Heavy Equipment^Farm & Construction^Tractors,*Lotame Shopping & Retail,Past Purchases,Other Vehicles,Heavy Equipment,Farm & Construction,Tractors,,,Past Purchases,Heavy Equipment,838813
838835,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Dodge Car,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Dodge Car,,,,Past Purchases,Make,838835
838834,*Lotame Shopping & Retail^Past Purchases^Retail^Video Games^Nintendo,*Lotame Shopping & Retail,Past Purchases,Retail,Video Games,Nintendo,,,,Past Purchases,Video Games,838504
838833,*Lotame Shopping & Retail^Past Purchases^Retail^Toys Games & Hobbies^Hobby Supplies^Robotic,*Lotame Shopping & Retail,Past Purchases,Retail,Toys Games & Hobbies,Hobby Supplies,Robotic,,,Past Purchases,Toys Games & Hobbies,838833
838832,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Acura,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Acura,,,,Past Purchases,Make,838832
838831,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Honda,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Honda,,,,Past Purchases,Make,838831
838830,*Lotame Shopping & Retail^Past Purchases^Retail^Clothing Shoes & Accessories^Women^Clothing^Sleepwear,*Lotame Shopping & Retail,Past Purchases,Retail,Clothing Shoes & Accessories,Women,Clothing,Sleepwear,,Past Purchases,Clothing Shoes & Accessories,838779
838829,*Lotame Shopping & Retail^Past Purchases^Retail^Toys Games & Hobbies^Hobby Supplies^Needlework^Knitting,*Lotame Shopping & Retail,Past Purchases,Retail,Toys Games & Hobbies,Hobby Supplies,Needlework,Knitting,,Past Purchases,Toys Games & Hobbies,838829
838828,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Tickets^Sports^Basketball,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Tickets,Sports,Basketball,,Past Purchases,Entertainment,838828
838827,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^Optimum Online,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,Optimum Online,,,Past Purchases,Internet Service Provider (ISP),838497
838826,*Lotame Shopping & Retail^Past Purchases^Retail^Clothing Shoes & Accessories^Shoes,*Lotame Shopping & Retail,Past Purchases,Retail,Clothing Shoes & Accessories,Shoes,,,,Past Purchases,Clothing Shoes & Accessories,838826
838825,*Lotame Shopping & Retail^Past Purchases^Retail^Collectibles^Furniture & Home Decor^Clocks,*Lotame Shopping & Retail,Past Purchases,Retail,Collectibles,Furniture & Home Decor,Clocks,,,Past Purchases,Collectibles,838564
838824,*Lotame Shopping & Retail^Past Purchases^Auto^Body Style^Full[^]size SUV,*Lotame Shopping & Retail,Past Purchases,Auto,Body Style,Full-size SUV,,,,Past Purchases,Body Style,838824
838823,*Lotame Shopping & Retail^Past Purchases^Financial Products & Services^Retirement & Investing^Annuities,*Lotame Shopping & Retail,Past Purchases,Financial Products & Services,Retirement & Investing,Annuities,,,,Past Purchases,Retirement & Investing,838823
838822,*Lotame Shopping & Retail^Past Purchases^Auto^Make^Chevy Car,*Lotame Shopping & Retail,Past Purchases,Auto,Make,Chevy Car,,,,Past Purchases,Make,838822
838821,*Lotame Shopping & Retail^Past Purchases^Other Vehicles^Heavy Equipment^Farm & Construction,*Lotame Shopping & Retail,Past Purchases,Other Vehicles,Heavy Equipment,Farm & Construction,,,,Past Purchases,Heavy Equipment,838813
838820,*Lotame Shopping & Retail^Past Purchases^Retail^Home & Garden^Inside the Home^Appliances,*Lotame Shopping & Retail,Past Purchases,Retail,Home & Garden,Inside the Home,Appliances,,,Past Purchases,Home & Garden,838483
838819,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Compaq,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Compaq,,,Past Purchases,Computers,838819
838818,*Lotame Shopping & Retail^Past Purchases^Retail^Sports Equipment & Outdoor Gear^Activities^Outdoor Activities^Archery,*Lotame Shopping & Retail,Past Purchases,Retail,Sports Equipment & Outdoor Gear,Activities,Outdoor Activities,Archery,,Past Purchases,Sports Equipment & Outdoor Gear,838510
838817,*Lotame Shopping & Retail^Past Purchases^Other Vehicles^Go Karts,*Lotame Shopping & Retail,Past Purchases,Other Vehicles,Go Karts,,,,,Past Purchases,Go Karts,838817
838816,*Lotame Shopping & Retail^Past Purchases^Retail^Sports Equipment & Outdoor Gear^Activities^Team Sports^Hockey,*Lotame Shopping & Retail,Past Purchases,Retail,Sports Equipment & Outdoor Gear,Activities,Team Sports,Hockey,,Past Purchases,Sports Equipment & Outdoor Gear,838510
838815,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Custom[^]Whitebox,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Custom-Whitebox,,,Past Purchases,Computers,838815
838814,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^HP/Compaq,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,HP/Compaq,,,Past Purchases,Computers,838814
838813,*Lotame Shopping & Retail^Past Purchases^Other Vehicles^Heavy Equipment,*Lotame Shopping & Retail,Past Purchases,Other Vehicles,Heavy Equipment,,,,,Past Purchases,Heavy Equipment,838813
838812,*Lotame Shopping & Retail^Past Purchases^Retail^Home & Garden^Tools & Home Improvement^Skylights,*Lotame Shopping & Retail,Past Purchases,Retail,Home & Garden,Tools & Home Improvement,Skylights,,,Past Purchases,Home & Garden,838483
838811,*Lotame Shopping & Retail^Past Purchases^Retail^Automotive Parts & Accessories^Drag Racing Parts & Supplies,*Lotame Shopping & Retail,Past Purchases,Retail,Automotive Parts & Accessories,Drag Racing Parts & Supplies,,,,Past Purchases,Automotive Parts & Accessories,838517
838810,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Unknown,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Unknown,,,Past Purchases,Computers,838810
838809,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Tickets^Sports^Baseball,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Tickets,Sports,Baseball,,Past Purchases,Entertainment,838809
838808,*Lotame Shopping & Retail^Past Purchases^Retail^Sports Equipment & Outdoor Gear^Activities^Outdoor Activities^Fishing,*Lotame Shopping & Retail,Past Purchases,Retail,Sports Equipment & Outdoor Gear,Activities,Outdoor Activities,Fishing,,Past Purchases,Sports Equipment & Outdoor Gear,838510
838807,*Lotame Shopping & Retail^Past Purchases^Retail^Pets^Dogs,*Lotame Shopping & Retail,Past Purchases,Retail,Pets,Dogs,,,,Past Purchases,Pets,838514
838806,*Lotame Shopping & Retail^Past Purchases^Financial Products & Services^Insurance^Life Insurance,*Lotame Shopping & Retail,Past Purchases,Financial Products & Services,Insurance,Life Insurance,,,,Past Purchases,Insurance,838604
838805,*Lotame Shopping & Retail^Past Purchases^Travel^Air Travel^International Flights,*Lotame Shopping & Retail,Past Purchases,Travel,Air Travel,International Flights,,,,Past Purchases,Air Travel,838555
838804,*Lotame Shopping & Retail^Past Purchases^Services^Restaurants^Family Restaurants,*Lotame Shopping & Retail,Past Purchases,Services,Restaurants,Family Restaurants,,,,Past Purchases,Restaurants,838803
838803,*Lotame Shopping & Retail^Past Purchases^Services^Restaurants,*Lotame Shopping & Retail,Past Purchases,Services,Restaurants,,,,,Past Purchases,Restaurants,838803
838802,*Lotame Shopping & Retail^Past Purchases^Retail^Toys Games & Hobbies^Hobby Supplies^Ceramics and Glass,*Lotame Shopping & Retail,Past Purchases,Retail,Toys Games & Hobbies,Hobby Supplies,Ceramics and Glass,,,Past Purchases,Toys Games & Hobbies,838802
838801,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Components,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Components,,,,Past Purchases,Computers,838801
838800,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Apple,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Apple,,,Past Purchases,Computers,838800
838799,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Magazines,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Magazines,,,,Past Purchases,Entertainment,838799
838798,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Fujitsu,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Fujitsu,,,Past Purchases,Computers,838798
838797,*Lotame Shopping & Retail^Past Purchases^Retail^Collectibles^Historical Memorabilia & Militaria,*Lotame Shopping & Retail,Past Purchases,Retail,Collectibles,Historical Memorabilia & Militaria,,,,Past Purchases,Collectibles,838564
838796,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Network^Cellular South,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Network,Cellular South,,,Past Purchases,Internet Service Provider (ISP),838497
838795,*Lotame Shopping & Retail^Past Purchases^Services^Internet Service Provider (ISP)^Connection Type^Wireless,*Lotame Shopping & Retail,Past Purchases,Services,Internet Service Provider (ISP),Connection Type,Wireless,,,Past Purchases,Internet Service Provider (ISP),838497
838794,*Lotame Shopping & Retail^Past Purchases^Retail^Education,*Lotame Shopping & Retail,Past Purchases,Retail,Education,,,,,Past Purchases,Education,838794
838793,*Lotame Shopping & Retail^Past Purchases^Retail^Entertainment^Tickets^Sports^Football,*Lotame Shopping & Retail,Past Purchases,Retail,Entertainment,Tickets,Sports,Football,,Past Purchases,Entertainment,838793
838792,*Lotame Shopping & Retail^Past Purchases^Retail^Computers^Brands^Medion,*Lotame Shopping & Retail,Past Purchases,Retail,Computers,Brands,Medion,,,Past Purchases,Computers,838792
